suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,54,1,0,0.161211,2.88161,1549,17,677.778,444.333,181,613,869,1125,869,0,0,1991889.00,1991943.00,1991916.00,602.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,94,1,0,1.08683,2.98553,1549,17,686.6,489,181,613,869,1125,869,0,0,1991950.00,1992044.00,1991997.00,663.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,47,1,0,1.57125,3.023,1549,17,651,433.625,181,613,869,1125,869,0,0,1992050.00,1992097.00,1992073.50,763.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,61,1,0,11.2702,3.0512,1549,17,1128.9,452.1,181,613,869,1125,869,0,0,1992224.00,1992285.00,1992254.50,937.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,93,1,0,1.38702,3.01354,1549,17,1135.2,509.867,181,613,869,1125,869,0,0,1992292.00,1992385.00,1992338.50,1005.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,61,1,0,10.822,3.00936,1549,17,677.9,473.2,181,613,869,1125,869,0,0,1992465.00,1992526.00,1992495.50,1178.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,87,1,0,0.375921,3.05334,1549,17,672.643,458.357,181,613,869,1125,869,0,0,1992533.00,1992620.00,1992576.50,1246.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,121,1,0,0.341552,2.99488,1549,17,686.947,458.105,181,613,869,1125,869,0,0,1992626.00,1992747.00,1992686.50,1339.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,140,1,0,11.6048,2.92622,1549,17,1179.68,468.545,181,613,869,1125,869,0,0,1992781.00,1992921.00,1992851.00,1494.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,67,1,0,0.746842,2.93686,1549,17,1210.45,462.909,181,613,869,1125,869,0,0,1992928.00,1992995.00,1992961.50,1641.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,127,1,0,13.0924,3.00917,1549,17,652.6,444.8,181,613,869,1125,869,0,0,1993069.00,1993196.00,1993132.50,1782.00,28
2019_07_13_16_38_07,24,0,24-different9,N/A,N/A,54,1,0,0.192297,2.98968,1549,17,655,437.111,181,613,869,1125,869,0,0,1993202.00,1993256.00,1993229.00,1915.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,147,0,0,0,2.83271,541,5,761.13,403.826,181,613,1061,1125,1061,0,0,1994194.00,1994341.00,1994267.50,0.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,60,0,0,0.603128,2.82985,541,5,741.6,387.8,181,613,1061,1125,1061,0,0,1994348.00,1994408.00,1994378.00,154.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,120,0,0,3.17123,2.94564,541,5,698.316,513.526,181,613,1061,1125,1061,0,0,1994415.00,1994535.00,1994475.00,221.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,120,0,0,11.876,3.09462,541,5,1194.37,606.526,181,613,1061,1125,1061,0,0,1994589.00,1994709.00,1994649.00,395.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,94,0,0,1.19336,3.03513,541,5,1221.27,648.667,181,613,1061,1125,1061,0,0,1994716.00,1994810.00,1994763.00,522.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,100,1,0,0,2.90754,501,6,712.313,424,181,613,1061,1125,1061,0,0,1994194.00,1994294.00,1994244.00,0.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,74,1,0,0.279229,2.95508,501,6,700.667,422.917,181,613,1061,1125,1061,0,0,1994334.00,1994408.00,1994371.00,140.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,80,1,0,3.64951,2.90543,501,6,654.692,568.923,181,613,1061,1125,1061,0,0,1994415.00,1994495.00,1994455.00,221.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,67,1,0,0.436686,2.94349,501,6,656.818,587.091,181,613,1061,1125,1061,0,0,1994502.00,1994569.00,1994535.50,308.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,53,1,0,12.0661,3.04009,501,6,1167.67,634.222,181,613,1061,1125,1061,0,0,1994596.00,1994649.00,1994622.50,402.00,28
2019_07_13_16_38_07,24,1,24-different9,different,D,127,1,0,0.126538,3.06345,501,6,1163.85,637.9,181,613,1061,1125,1061,0,0,1994656.00,1994783.00,1994719.50,462.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,47,0,0,0,2.92639,1671,21,1010.5,472.25,181,613,677,1125,677,0,0,1996089.00,1996136.00,1996112.50,20.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,73,0,0,1.40722,2.86731,1671,21,954.833,452.833,181,613,677,1125,677,0,0,1996150.00,1996223.00,1996186.50,81.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,74,0,0,0.69868,2.89032,1671,21,962.167,424.5,181,613,677,1125,677,0,0,1996230.00,1996304.00,1996267.00,161.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,48,0,0,7.76229,2.83041,1671,21,688.75,244.875,181,613,677,1125,677,0,0,1996330.00,1996378.00,1996354.00,261.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,134,0,0,1.50514,2.75447,1671,21,740.905,209.429,181,613,677,1125,677,0,0,1996384.00,1996518.00,1996451.00,315.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,221,0,0,0.925934,2.79106,1671,21,746.412,247.824,181,613,677,1125,677,0,0,1996525.00,1996746.00,1996635.50,456.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,67,0,0,0.687002,2.92854,1671,21,725.455,267.545,181,613,677,1125,677,0,0,1996752.00,1996819.00,1996785.50,683.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,61,0,0,1.20881,3.01137,1671,21,748.2,222.3,181,613,677,1125,677,0,0,1996826.00,1996887.00,1996856.50,757.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,81,0,0,9.8836,3.09114,1671,21,1166.15,209.538,181,613,677,1125,677,0,0,1996920.00,1997001.00,1996960.50,851.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,54,0,0,0.552903,3.0695,1671,21,1143,209,181,613,677,1125,677,0,0,1997007.00,1997061.00,1997034.00,938.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,133,0,0,1.3038,3.12816,1671,21,1182.19,247.048,181,613,677,1125,677,0,0,1997068.00,1997201.00,1997134.50,999.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,54,0,0,0.619146,3.13608,1671,21,1185.44,272.778,181,613,677,1125,677,0,0,1997208.00,1997262.00,1997235.00,1139.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,74,0,0,10.8702,3.08233,1671,21,724.75,260.333,181,613,677,1125,677,0,0,1997288.00,1997362.00,1997325.00,1219.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,100,0,0,1.15607,3.02372,1671,21,685.563,231.875,181,613,677,1125,677,0,0,1997369.00,1997469.00,1997419.00,1300.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,74,0,0,1.18657,2.96956,1671,21,735.25,233.333,181,613,677,1125,677,0,0,1997476.00,1997550.00,1997513.00,1407.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,67,0,0,0.867004,3.01668,1671,21,758.455,261.273,181,613,677,1125,677,0,0,1997556.00,1997623.00,1997589.50,1487.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,54,0,0,0.725662,2.96062,1671,21,731.333,275,181,613,677,1125,677,0,0,1997630.00,1997684.00,1997657.00,1561.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,67,0,0,12.3782,3.11658,1671,21,1257.55,252.273,181,613,677,1125,677,0,0,1997744.00,1997811.00,1997777.50,1675.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,88,0,0,0.906584,3.08675,1671,21,1219.57,251.786,181,613,677,1125,677,0,0,1997817.00,1997905.00,1997861.00,1748.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,54,0,0,0.145209,3.10029,1671,21,1213.56,250.889,181,613,677,1125,677,0,0,1997911.00,1997965.00,1997938.00,1842.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,46,0,0,5.94708,3.11281,1671,21,968.25,299.125,181,613,677,1125,677,0,0,1997979.00,1998025.00,1998002.00,1910.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,54,1,0,0,2.99601,1570,18,969.111,515.889,181,613,677,1125,677,0,0,1996069.00,1996123.00,1996096.00,0.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,87,1,0,1.71817,2.929,1570,18,924.357,459.5,181,613,677,1125,677,0,0,1996150.00,1996237.00,1996193.50,81.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,53,1,0,0.533949,2.92652,1570,18,935.111,479.111,181,613,677,1125,677,0,0,1996244.00,1996297.00,1996270.50,175.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,107,1,0,7.99986,2.87556,1570,18,681.235,257.059,181,613,677,1125,677,0,0,1996351.00,1996458.00,1996404.50,282.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,53,1,0,0.668527,2.86708,1570,18,701.444,276.444,181,613,677,1125,677,0,0,1996465.00,1996518.00,1996491.50,396.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,100,1,0,0.730379,2.86597,1570,18,674.5,290.938,181,613,677,1125,677,0,0,1996525.00,1996625.00,1996575.00,456.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,128,1,0,0.427192,2.94684,1570,18,681.15,307.55,181,613,677,1125,677,0,0,1996632.00,1996760.00,1996696.00,563.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,74,1,0,0.362812,3.01666,1570,18,696.25,305.833,181,613,677,1125,677,0,0,1996766.00,1996840.00,1996803.00,697.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,61,1,0,9.72593,2.96755,1570,18,1107.3,290.2,181,613,677,1125,677,0,0,1996906.00,1996967.00,1996936.50,837.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,94,1,0,0.668371,2.97623,1570,18,1122.47,266.667,181,613,677,1125,677,0,0,1996974.00,1997068.00,1997021.00,905.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,188,1,0,1.45116,3.04244,1570,18,1126.28,327.345,181,613,677,1125,677,0,0,1997074.00,1997262.00,1997168.00,1005.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,81,1,0,10.7594,3.10868,1570,18,671.846,288.923,181,613,677,1125,677,0,0,1997295.00,1997376.00,1997335.50,1226.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,114,1,0,0.883326,3.08304,1570,18,689.778,256.556,181,613,677,1125,677,0,0,1997382.00,1997496.00,1997439.00,1313.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,47,1,0,1.27846,3.0417,1570,18,674.875,308,181,613,677,1125,677,0,0,1997503.00,1997550.00,1997526.50,1434.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,61,1,0,0.267465,3.00047,1570,18,664.2,311.4,181,613,677,1125,677,0,0,1997583.00,1997644.00,1997613.50,1514.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,114,1,0,11.9119,2.98133,1570,18,1169.72,338.833,181,613,677,1125,677,0,0,1997737.00,1997851.00,1997794.00,1668.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,107,1,0,0.635373,2.99914,1570,18,1175.88,312.941,181,613,677,1125,677,0,0,1997858.00,1997965.00,1997911.50,1789.00,28
2019_07_13_16_38_07,25,0,25-different10,N/A,N/A,47,1,0,5.55544,3.02323,1570,18,942.5,308.125,181,613,677,1125,677,0,0,1997992.00,1998039.00,1998015.50,1923.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,195,0,0,0,3.15568,529,5,1056.87,390.8,181,613,1061,1125,869,0,0,1998976.00,1999171.00,1999073.50,0.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,60,0,0,3.26867,3.18143,529,5,1176.1,458.4,181,613,1061,1125,869,0,0,1999191.00,1999251.00,1999221.00,215.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,54,0,0,11.1805,3.10452,529,5,719.889,588.333,181,613,1061,1125,869,0,0,1999318.00,1999372.00,1999345.00,342.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,60,0,0,0.529016,3.09381,529,5,734.3,571.5,181,613,1061,1125,869,0,0,1999392.00,1999452.00,1999422.00,416.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,160,0,0,0.8692,3.1392,529,5,702.24,588.76,181,613,1061,1125,869,0,0,1999459.00,1999619.00,1999539.00,483.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,201,1,0,0,3.15573,564,4,1004.26,444.71,181,613,1061,1125,869,0,0,1998976.00,1999177.00,1999076.50,0.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,74,1,0,3.5687,3.17225,564,4,1147.33,488.667,181,613,1061,1125,869,0,0,1999191.00,1999265.00,1999228.00,215.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,114,1,0,11.4643,3.25599,564,4,681.056,628.222,181,613,1061,1125,869,0,0,1999318.00,1999432.00,1999375.00,342.00,28
2019_07_13_16_38_07,25,1,25-different10,different,D,175,1,0,0.458274,3.24779,564,4,696.63,617,181,613,1061,1125,869,0,0,1999438.00,1999613.00,1999525.50,462.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,147,0,0,0,3.08931,1663,18,929.913,440.087,181,613,677,1125,1061,0,0,2000879.00,2001026.00,2000952.50,0.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,54,0,0,1.12236,3.07305,1663,18,976.222,448.222,181,613,677,1125,1061,0,0,2001046.00,2001100.00,2001073.00,167.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,54,0,0,7.79123,3.01002,1663,18,672.889,322.444,181,613,677,1125,1061,0,0,2001126.00,2001180.00,2001153.00,247.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,94,0,0,1.25908,3.00524,1663,18,724.8,331.8,181,613,677,1125,1061,0,0,2001187.00,2001281.00,2001234.00,308.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,74,0,0,0.856954,2.97466,1663,18,700.917,305,181,613,677,1125,1061,0,0,2001287.00,2001361.00,2001324.00,408.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,127,0,0,8.6771,2.97258,1663,18,1045.35,429.55,181,613,677,1125,1061,0,0,2001381.00,2001508.00,2001444.50,502.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,94,0,0,0.881177,2.99545,1663,18,1043.2,466.4,181,613,677,1125,1061,0,0,2001515.00,2001609.00,2001562.00,636.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,60,0,0,4.3101,2.89774,1663,18,891.3,368.2,181,613,677,1125,1061,0,0,2001669.00,2001729.00,2001699.00,790.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,107,0,0,0.423711,2.89541,1663,18,892.118,350.471,181,613,677,1125,1061,0,0,2001736.00,2001843.00,2001789.50,857.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,74,0,0,1.56222,2.95225,1663,18,845.917,396.833,181,613,677,1125,1061,0,0,2001850.00,2001924.00,2001887.00,971.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,100,0,0,4.83678,2.92967,1663,18,706.813,248.875,181,613,677,1125,1061,0,0,2001971.00,2002071.00,2002021.00,1092.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,47,0,0,0.275458,2.98498,1663,18,707.75,260.375,181,613,677,1125,1061,0,0,2002078.00,2002125.00,2002101.50,1199.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,134,0,0,0.278056,2.95753,1663,18,697.714,266.286,181,613,677,1125,1061,0,0,2002131.00,2002265.00,2002198.00,1252.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,121,0,0,0.395523,3.01085,1663,18,711.211,275.895,181,613,677,1125,1061,0,0,2002272.00,2002393.00,2002332.50,1393.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,121,0,0,12.1358,3.03765,1663,18,1144.11,556.842,181,613,677,1125,1061,0,0,2002446.00,2002567.00,2002506.50,1567.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,101,0,0,0.751856,2.98673,1663,18,1129.75,584.875,181,613,677,1125,1061,0,0,2002573.00,2002674.00,2002623.50,1694.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,54,0,0,10.832,2.93365,1663,18,803.444,261.778,181,613,677,1125,1061,0,0,2002714.00,2002768.00,2002741.00,1835.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,100,0,0,1.96861,2.92224,1663,18,782.25,341.5,181,613,677,1125,1061,0,0,2002775.00,2002875.00,2002825.00,1896.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,140,1,0,0,3.18865,1670,17,900.5,445.273,181,613,677,1125,1061,0,0,2000879.00,2001019.00,2000949.00,0.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,74,1,0,1.17149,3.13604,1670,17,929.083,485.167,181,613,677,1125,1061,0,0,2001026.00,2001100.00,2001063.00,147.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,47,1,0,6.96017,3.12742,1670,17,661.375,366.125,181,613,677,1125,1061,0,0,2001140.00,2001187.00,2001163.50,261.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,81,1,0,0.39721,3.12549,1670,17,657.846,382.385,181,613,677,1125,1061,0,0,2001220.00,2001301.00,2001260.50,341.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,54,1,0,0.863572,3.05528,1670,17,656.889,346.222,181,613,677,1125,1061,0,0,2001307.00,2001361.00,2001334.00,428.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,101,1,0,8.59624,3.03611,1670,17,1002.88,455.375,181,613,677,1125,1061,0,0,2001381.00,2001482.00,2001431.50,502.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,134,1,0,0.700742,2.98567,1670,17,1010.52,483.714,181,613,677,1125,1061,0,0,2001488.00,2001622.00,2001555.00,609.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,47,1,0,4.3175,2.96971,1670,17,847.75,404.125,181,613,677,1125,1061,0,0,2001676.00,2001723.00,2001699.50,797.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,61,1,0,1.19376,2.93815,1670,17,839.5,354.8,181,613,677,1125,1061,0,0,2001729.00,2001790.00,2001759.50,850.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,147,1,0,0.630218,2.93175,1670,17,815.435,365.652,181,613,677,1125,1061,0,0,2001797.00,2001944.00,2001870.50,918.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,67,1,0,4.2982,3.00694,1670,17,662,270.818,181,613,677,1125,1061,0,0,2001977.00,2002044.00,2002010.50,1098.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,201,1,0,0.659775,3.09583,1670,17,662.452,298.452,181,613,677,1125,1061,0,0,2002051.00,2002252.00,2002151.50,1172.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,147,1,0,0.412388,3.01594,1670,17,679.13,293.957,181,613,677,1125,1061,0,0,2002259.00,2002406.00,2002332.50,1380.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,81,1,0,11.8854,2.98947,1670,17,1103.38,568.077,181,613,677,1125,1061,0,0,2002446.00,2002527.00,2002486.50,1567.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,134,1,0,1.13373,2.9759,1670,17,1103.52,615.571,181,613,677,1125,1061,0,0,2002533.00,2002667.00,2002600.00,1654.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,94,1,0,10.8565,2.96249,1670,17,752.333,318.067,181,613,677,1125,1061,0,0,2002714.00,2002808.00,2002761.00,1835.00,28
2019_07_13_16_38_07,26,0,26-different11,N/A,N/A,60,1,0,1.10877,3.00424,1670,17,770.3,360.9,181,613,677,1125,1061,0,0,2002815.00,2002875.00,2002845.00,1936.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,67,0,0,0,3.10856,354,5,851.636,453.818,181,613,869,1125,677,0,0,2003786.00,2003853.00,2003819.50,0.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,53,0,0,1.1643,3.07413,354,5,899.222,443.111,181,613,869,1125,677,0,0,2003900.00,2003953.00,2003926.50,114.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,54,0,0,0.805745,3.13906,354,5,871.556,462.444,181,613,869,1125,677,0,0,2003960.00,2004014.00,2003987.00,174.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,60,0,0,8.00209,3.20232,354,5,1191.2,354.5,181,613,869,1125,677,0,0,2004034.00,2004094.00,2004064.00,248.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,120,0,0,0.930683,3.18832,354,5,1152.26,356.474,181,613,869,1125,677,0,0,2004101.00,2004221.00,2004161.00,315.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,60,1,0,0,3.04536,454,4,825.4,452.7,181,613,869,1125,677,0,0,2003786.00,2003846.00,2003816.00,0.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,67,1,0,0.435692,3.11335,454,4,831.727,469.818,181,613,869,1125,677,0,0,2003853.00,2003920.00,2003886.50,67.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,53,1,0,0.402274,3.14904,454,4,821.333,456.556,181,613,869,1125,677,0,0,2003927.00,2003980.00,2003953.50,141.00,28
2019_07_13_16_38_07,26,1,26-different11,different,S,274,1,0,7.69733,3.10993,454,4,1137.05,382.119,181,613,869,1125,677,0,0,2004034.00,2004308.00,2004171.00,248.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,60,0,0,0,3.07848,1701,15,1008.7,495.1,181,613,1061,1125,869,0,0,2005581.00,2005641.00,2005611.00,13.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,154,0,0,1.49416,3.11008,1701,15,962.333,453.042,181,613,1061,1125,869,0,0,2005648.00,2005802.00,2005725.00,80.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,161,0,0,5.73644,3.09296,1701,15,1203.2,442.72,181,613,1061,1125,869,0,0,2005829.00,2005990.00,2005909.50,261.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,174,0,0,0.761503,2.99692,1701,15,1234.44,449.148,181,613,1061,1125,869,0,0,2005996.00,2006170.00,2006083.00,428.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,107,0,0,12.4095,2.96618,1701,15,719.941,568.118,181,613,1061,1125,869,0,0,2006217.00,2006324.00,2006270.50,649.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,134,0,0,0.443146,2.99478,1701,15,701.429,569.476,181,613,1061,1125,869,0,0,2006331.00,2006465.00,2006398.00,763.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,114,0,0,1.94263,3.03145,1701,15,782.722,565.278,181,613,1061,1125,869,0,0,2006472.00,2006586.00,2006529.00,904.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,180,0,0,3.56482,3.02121,1701,15,655.857,644.393,181,613,1061,1125,869,0,0,2006593.00,2006773.00,2006683.00,1025.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,54,0,0,11.482,3.0622,1701,15,1122.22,502.444,181,613,1061,1125,869,0,0,2006813.00,2006867.00,2006840.00,1245.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,54,0,0,0.205489,3.04356,1701,15,1123.89,510.889,181,613,1061,1125,869,0,0,2006874.00,2006928.00,2006901.00,1306.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,101,0,0,0.664159,2.97236,1701,15,1151.69,512,181,613,1061,1125,869,0,0,2006934.00,2007035.00,2006984.50,1366.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,148,0,0,2.03795,2.97313,1701,15,1235.26,494.435,181,613,1061,1125,869,0,0,2007041.00,2007189.00,2007115.00,1473.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,47,0,0,11.7108,2.92281,1701,15,741.75,557.125,181,613,1061,1125,869,0,0,2007222.00,2007269.00,2007245.50,1654.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,93,0,0,1.40096,3.00161,1701,15,683.4,563.467,181,613,1061,1125,869,0,0,2007276.00,2007369.00,2007322.50,1708.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,120,0,0,12.5387,3.05801,1701,15,1205.26,451.421,181,613,1061,1125,869,0,0,2007430.00,2007550.00,2007490.00,1862.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,73,1,0,0,3.1264,1687,14,970.583,517.167,181,613,1061,1125,869,0,0,2005568.00,2005641.00,2005604.50,0.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,161,1,0,1.38856,3.14876,1687,14,929.48,476,181,613,1061,1125,869,0,0,2005648.00,2005809.00,2005728.50,80.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,80,1,0,6.48998,3.13196,1687,14,1202.15,462.385,181,613,1061,1125,869,0,0,2005829.00,2005909.00,2005869.00,261.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,248,1,0,0.442456,2.98694,1687,14,1183.84,459.526,181,613,1061,1125,869,0,0,2005936.00,2006184.00,2006060.00,368.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,53,1,0,11.4253,3.02539,1687,14,714.778,582.889,181,613,1061,1125,869,0,0,2006211.00,2006264.00,2006237.50,643.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,201,1,0,0.782294,3.0954,1687,14,699.484,611.871,181,613,1061,1125,869,0,0,2006278.00,2006479.00,2006378.50,710.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,101,1,0,0.182974,3.10181,1687,14,698.75,619.5,181,613,1061,1125,869,0,0,2006485.00,2006586.00,2006535.50,917.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,180,1,0,1.92596,3.09324,1687,14,621.643,643.321,181,613,1061,1125,869,0,0,2006593.00,2006773.00,2006683.00,1025.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,87,1,0,11.6591,2.94573,1687,14,1102.57,525.214,181,613,1061,1125,869,0,0,2006807.00,2006894.00,2006850.50,1239.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,53,1,0,1.04931,2.92728,1687,14,1144.67,512.556,181,613,1061,1125,869,0,0,2006901.00,2006954.00,2006927.50,1333.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,74,1,0,0.80458,2.87662,1687,14,1118,533.167,181,613,1061,1125,869,0,0,2006961.00,2007035.00,2006998.00,1393.00,28
